Time (s),Channel,Data
-2.6827,GPIO11,1
-2.6826,logic_clk,0
-2.6825,logic_clk,1
-2.6825,GPIO11,0
-2.6824,logic_clk,0
-2.6823,logic_clk,1
-2.6823,GPIO11,1
-2.6822,logic_clk,0
-2.6821,logic_clk,1
-2.6821,GPIO11,0
-2.682,logic_clk,0
-2.6819,logic_clk,1
-2.6819,GPIO11,1
-2.6818,logic_clk,0
-2.6817,logic_clk,1
-2.6817,GPIO11,0
-2.6816,logic_clk,0
-2.6815,logic_clk,1
-2.6815,GPIO11,1
-2.6814,logic_clk,0
-2.6813,logic_clk,1
-2.6813,GPIO11,0
-2.6812,logic_clk,0
-2.6811,logic_clk,1
-2.6811,GPIO11,1
-2.681,logic_clk,0
-2.6809,logic_clk,1
-2.6809,GPIO11,0
-2.6808,logic_clk,0
-2.6807,logic_clk,1
-2.6807,GPIO11,1
-2.6806,logic_clk,0
-2.6805,logic_clk,1
-2.6805,GPIO11,0
-2.6804,logic_clk,0
-2.6803,logic_clk,1
-2.6803,GPIO11,1
-2.6802,logic_clk,0
-2.6801,logic_clk,1
-2.6801,GPIO11,0
-2.68,logic_clk,0
-2.6799,logic_clk,1
-2.6799,GPIO11,1
-2.6798,logic_clk,0
-2.6797,logic_clk,1
-2.6797,GPIO11,0
-2.6796,logic_clk,0
-2.6795,logic_clk,1
-2.6795,GPIO11,1
-2.6794,logic_clk,0
-2.6793,logic_clk,1
-2.6793,GPIO11,0
-2.6792,logic_clk,0
-2.6791,logic_clk,1
-2.6791,GPIO11,1
-2.679,logic_clk,0
-2.6789,logic_clk,1
-2.6789,GPIO11,0
-2.6788,logic_clk,0
-2.6787,logic_clk,1
-2.6787,GPIO11,1
-2.6786,logic_clk,0
-2.6785,logic_clk,1
-2.6785,GPIO11,0
-2.6784,logic_clk,0
-2.6783,logic_clk,1
-2.6783,GPIO11,1
-2.6782,logic_clk,0
-2.6781,logic_clk,1
-2.6781,GPIO11,0
-2.678,logic_clk,0
-2.6779,logic_clk,1
-2.6779,GPIO11,1
-2.6778,logic_clk,0
-2.6777,logic_clk,1
-2.6777,GPIO11,0
-2.6776,logic_clk,0
-2.6775,logic_clk,1
-2.6775,GPIO11,1
-2.6774,logic_clk,0
-2.6773,logic_clk,1
-2.6773,GPIO11,0
-2.6772,logic_clk,0
-2.6771,logic_clk,1
-2.6771,GPIO11,1
-2.677,logic_clk,0
-2.6769,logic_clk,1
-2.6769,GPIO11,0
-2.6768,logic_clk,0
-2.6767,logic_clk,1
-2.6767,GPIO11,1
-2.6766,logic_clk,0
-2.6765,logic_clk,1
-2.6765,GPIO11,0
-2.6764,logic_clk,0
-2.6763,logic_clk,1
-2.6763,GPIO11,1
-2.6762,logic_clk,0
-2.6761,logic_clk,1
-2.6761,GPIO11,0
-2.676,logic_clk,0
-2.6759,logic_clk,1
-2.6759,GPIO11,1
-2.6758,logic_clk,0
-2.6757,logic_clk,1
-2.6757,GPIO11,0
-2.6756,logic_clk,0
-2.6755,logic_clk,1
-2.6755,GPIO11,1
-2.6754,logic_clk,0
-2.6753,logic_clk,1
-2.6753,GPIO11,0
-2.6752,logic_clk,0
-2.6751,logic_clk,1
-2.6751,GPIO11,1
-2.675,logic_clk,0
-2.6749,logic_clk,1
-2.6749,GPIO11,0
-2.6748,logic_clk,0
-2.6747,logic_clk,1
-2.6747,GPIO11,1
-2.6746,logic_clk,0
-2.6745,logic_clk,1
-2.6745,GPIO11,0
-2.6744,logic_clk,0
-2.6743,logic_clk,1
-2.6743,GPIO11,1
-2.6742,logic_clk,0
-2.6741,logic_clk,1
-2.6741,GPIO11,0
-2.674,logic_clk,0
-2.6739,logic_clk,1
-2.6739,GPIO11,1
-2.6738,logic_clk,0
-2.6737,logic_clk,1
-2.6737,GPIO11,0
-2.6736,logic_clk,0
-2.6735,logic_clk,1
-2.6735,GPIO11,1
-2.6734,logic_clk,0
-2.6733,logic_clk,1
-2.6733,GPIO11,0
-2.6732,logic_clk,0
-2.6731,logic_clk,1
-2.6731,GPIO11,1
-2.673,logic_clk,0
-2.6729,logic_clk,1
-2.6729,GPIO11,0
-2.67285,logic_clk,0
-2.67275,logic_clk,1
-2.67275,GPIO11,1
-2.67265,logic_clk,0
-2.67255,logic_clk,1
-2.67255,GPIO11,0
-2.67245,logic_clk,0
-2.67235,logic_clk,1
-2.67235,GPIO11,1
-2.67225,logic_clk,0
-2.67215,logic_clk,1
-2.67215,GPIO11,0
-2.67205,logic_clk,0
-2.67195,logic_clk,1
-2.67195,GPIO11,1
-2.67185,logic_clk,0
-2.67175,logic_clk,1
-2.67175,GPIO11,0
-2.67165,logic_clk,0
-2.67155,logic_clk,1
-2.67155,GPIO11,1
-2.67145,logic_clk,0
-2.67135,logic_clk,1
-2.67135,GPIO11,0
-2.67125,logic_clk,0
-2.67115,logic_clk,1
-2.67115,GPIO11,1
-2.67105,logic_clk,0
-2.67095,logic_clk,1
-2.67095,GPIO11,0
-2.67085,logic_clk,0
-2.67075,logic_clk,1
-2.67075,GPIO11,1
-2.67065,logic_clk,0
-2.67055,logic_clk,1
-2.67055,GPIO11,0
-2.67045,logic_clk,0
-2.67035,logic_clk,1
-2.67035,GPIO11,1
-2.67025,logic_clk,0
-2.67015,logic_clk,1
-2.67015,GPIO11,0
-2.67005,logic_clk,0
-2.66995,logic_clk,1
-2.66995,GPIO11,1
-2.66985,logic_clk,0
-2.66975,logic_clk,1
-2.66975,GPIO11,0
-2.66965,logic_clk,0
-2.66955,logic_clk,1
-2.66955,GPIO11,1
-2.66945,logic_clk,0
-2.66935,logic_clk,1
-2.66935,GPIO11,0
-2.66925,logic_clk,0
-2.66915,logic_clk,1
-2.66915,GPIO11,1
-2.66905,logic_clk,0
-2.66895,logic_clk,1
-2.66895,GPIO11,0
-2.66885,logic_clk,0
-2.66875,logic_clk,1
-2.66875,GPIO11,1
-2.66865,logic_clk,0
-2.66855,logic_clk,1
-2.66855,GPIO11,0
-2.66845,logic_clk,0
-2.66835,logic_clk,1
-2.66835,GPIO11,1
-2.66825,logic_clk,0
-2.66815,logic_clk,1
-2.66815,GPIO11,0
-2.66805,logic_clk,0
-2.66795,logic_clk,1
-2.66795,GPIO11,1
-2.66785,logic_clk,0
-2.66775,logic_clk,1
-2.66775,GPIO11,0
-2.66765,logic_clk,0
-2.66755,logic_clk,1
-2.66755,GPIO11,1
-2.66745,logic_clk,0
-2.66735,logic_clk,1
-2.66735,GPIO11,0
-2.66725,logic_clk,0
-2.66715,logic_clk,1
-2.66715,GPIO11,1
-2.66705,logic_clk,0
-2.66695,logic_clk,1
-2.66695,GPIO11,0
-2.66685,logic_clk,0
-2.66675,logic_clk,1
-2.66675,GPIO11,1
-2.66665,logic_clk,0
-2.66655,logic_clk,1
-2.66655,GPIO11,0
-2.66645,logic_clk,0
-2.66635,logic_clk,1
-2.66635,GPIO11,1
-2.66625,logic_clk,0
-2.66615,logic_clk,1
-2.66615,GPIO11,0
-2.66605,logic_clk,0
-2.66595,logic_clk,1
-2.66595,GPIO11,1
-2.66585,logic_clk,0
-2.66575,logic_clk,1
-2.66575,GPIO11,0
-2.66565,logic_clk,0
-2.66555,logic_clk,1
-2.66555,GPIO11,1
-2.66545,logic_clk,0
-2.66535,logic_clk,1
-2.66535,GPIO11,0
-2.66525,logic_clk,0
-2.66515,logic_clk,1
-2.66515,GPIO11,1
-2.66505,logic_clk,0
-2.66495,logic_clk,1
-2.66495,GPIO11,0
-2.66485,logic_clk,0
-2.66475,logic_clk,1
-2.66475,GPIO11,1
-2.66465,logic_clk,0
-2.66455,logic_clk,1
-2.66455,GPIO11,0
-2.66445,logic_clk,0
-2.66435,logic_clk,1
-2.66435,GPIO11,1
-2.66425,logic_clk,0
-2.66415,logic_clk,1
-2.66415,GPIO11,0
-2.66405,logic_clk,0
-2.66395,logic_clk,1
-2.66395,GPIO11,1
-2.66385,logic_clk,0
-2.66375,logic_clk,1
-2.66375,GPIO11,0
-2.66365,logic_clk,0
-2.66355,logic_clk,1
-2.66355,GPIO11,1
-2.66345,logic_clk,0
-2.66335,logic_clk,1
-2.66335,GPIO11,0
-2.66325,logic_clk,0
-2.66315,logic_clk,1
-2.66315,GPIO11,1
-2.66305,logic_clk,0
-2.66295,logic_clk,1
-2.66295,GPIO11,0
-2.66285,logic_clk,0
-2.66275,logic_clk,1
-2.66275,GPIO11,1
-2.66265,logic_clk,0
-2.66255,logic_clk,1
-2.66255,GPIO11,0
-2.66245,logic_clk,0
-2.66235,logic_clk,1
-2.66235,GPIO11,1
-2.66225,logic_clk,0
-2.66215,logic_clk,1
-2.66215,GPIO11,0
-2.66205,logic_clk,0
-2.66195,logic_clk,1
-2.66195,GPIO11,1
-2.66185,logic_clk,0
-2.66175,logic_clk,1
-2.66175,GPIO11,0
-2.66165,logic_clk,0
-2.66155,logic_clk,1
-2.66155,GPIO11,1
-2.66145,logic_clk,0
-2.66135,logic_clk,1
-2.66135,GPIO11,0
-2.66125,logic_clk,0
-2.66115,logic_clk,1
-2.66115,GPIO11,1
-2.66105,logic_clk,0
-2.66095,logic_clk,1
-2.66095,GPIO11,0
-2.66085,logic_clk,0
-2.66075,logic_clk,1
-2.66075,GPIO11,1
-2.66065,logic_clk,0
-2.66055,logic_clk,1
-2.66055,GPIO11,0
-2.66045,logic_clk,0
-2.66035,logic_clk,1
-2.66035,GPIO11,1
-2.66025,logic_clk,0
-2.66015,logic_clk,1
-2.66015,GPIO11,0
-2.66005,logic_clk,0
-2.65995,logic_clk,1
-2.65995,GPIO11,1
-2.65985,logic_clk,0
-2.65975,logic_clk,1
-2.65975,GPIO11,0
-2.65965,logic_clk,0
-2.65955,logic_clk,1
-2.65955,GPIO11,1
-2.65945,logic_clk,0
-2.65935,logic_clk,1
-2.65935,GPIO11,0
-2.65925,logic_clk,0
-2.65915,logic_clk,1
-2.65915,GPIO11,1
-2.65905,logic_clk,0
-2.65895,logic_clk,1
-2.65895,GPIO11,0
-2.65885,logic_clk,0
-2.65875,logic_clk,1
-2.65875,GPIO11,1
-2.65865,logic_clk,0
-2.65855,logic_clk,1
-2.65855,GPIO11,0
-2.65845,logic_clk,0
-2.65835,logic_clk,1
-2.65835,GPIO11,1
-2.65825,logic_clk,0
-2.65815,logic_clk,1
-2.65815,GPIO11,0
-2.65805,logic_clk,0
-2.65795,logic_clk,1
-2.65795,GPIO11,1
-2.65785,logic_clk,0
-2.65775,logic_clk,1
-2.65775,GPIO11,0
-2.65765,logic_clk,0
-2.65755,logic_clk,1
-2.65755,GPIO11,1
-2.65745,logic_clk,0
-2.65735,logic_clk,1
-2.65735,GPIO11,0
-2.65725,logic_clk,0
-2.65715,logic_clk,1
-2.65715,GPIO11,1
-2.65705,logic_clk,0
-2.65695,logic_clk,1
-2.65695,GPIO11,0
-2.65685,logic_clk,0
-2.65675,logic_clk,1
-2.65675,GPIO11,1
-2.65665,logic_clk,0
-2.65655,logic_clk,1
-2.65655,GPIO11,0
-2.65645,logic_clk,0
-2.65635,logic_clk,1
-2.65635,GPIO11,1
-2.65625,logic_clk,0
-2.65615,logic_clk,1
-2.65615,GPIO11,0
-2.65605,logic_clk,0
-2.65595,logic_clk,1
-2.65595,GPIO11,1
-2.65585,logic_clk,0
-2.65575,logic_clk,1
-2.65575,GPIO11,0
-2.65565,logic_clk,0
-2.65555,logic_clk,1
-2.65555,GPIO11,1
-2.65545,logic_clk,0
-2.65535,logic_clk,1
-2.65535,GPIO11,0
-2.65525,logic_clk,0
-2.65515,logic_clk,1
-2.65515,GPIO11,1
-2.65505,logic_clk,0
-2.65495,logic_clk,1
-2.65495,GPIO11,0
-2.65485,logic_clk,0
-2.65475,logic_clk,1
-2.65475,GPIO11,1
-2.6547,logic_clk,0
-2.6546,logic_clk,1
-2.6546,GPIO11,0
-2.6545,logic_clk,0
-2.6544,logic_clk,1
-2.6544,GPIO11,1
-2.6543,logic_clk,0
-2.6542,logic_clk,1
-2.6542,GPIO11,0
-2.6541,logic_clk,0
-2.654,logic_clk,1
-2.654,GPIO11,1
-2.6539,logic_clk,0
-2.6538,logic_clk,1
-2.6538,GPIO11,0
-2.6537,logic_clk,0
-2.6536,logic_clk,1
-2.6536,GPIO11,1
-2.6535,logic_clk,0
-2.6534,logic_clk,1
-2.6534,GPIO11,0
-2.6533,logic_clk,0
-2.6532,logic_clk,1
-2.6532,GPIO11,1
-2.6531,logic_clk,0
-2.653,logic_clk,1
-2.653,GPIO11,0
-2.6529,logic_clk,0
-2.6528,logic_clk,1
-2.6528,GPIO11,1
-2.6527,logic_clk,0
-2.6526,logic_clk,1
-2.6526,GPIO11,0
-2.6525,logic_clk,0
-2.6524,logic_clk,1
-2.6524,GPIO11,1
-2.6523,logic_clk,0
-2.6522,logic_clk,1
-2.6522,GPIO11,0
-2.6521,logic_clk,0
-2.652,logic_clk,1
-2.652,GPIO11,1
-2.6519,logic_clk,0
-2.6518,logic_clk,1
-2.6518,GPIO11,0
-2.6517,logic_clk,0
-2.6516,logic_clk,1
-2.6516,GPIO11,1
-2.6515,logic_clk,0
-2.6514,logic_clk,1
-2.6514,GPIO11,0
-2.6513,logic_clk,0
-2.6512,logic_clk,1
-2.6512,GPIO11,1
-2.6511,logic_clk,0
-2.651,logic_clk,1
-2.651,GPIO11,0
-2.6509,logic_clk,0
-2.6508,logic_clk,1
-2.6508,GPIO11,1
-2.6507,logic_clk,0
-2.6506,logic_clk,1
-2.6506,GPIO11,0
-2.6505,logic_clk,0
-2.6504,logic_clk,1
-2.6504,GPIO11,1
-2.6503,logic_clk,0
-2.6502,logic_clk,1
-2.6502,GPIO11,0
-2.6501,logic_clk,0
-2.65,logic_clk,1
-2.65,GPIO11,1
-2.6499,logic_clk,0
-2.6498,logic_clk,1
-2.6498,GPIO11,0
-2.6497,logic_clk,0
-2.6496,logic_clk,1
-2.6496,GPIO11,1
-2.6495,logic_clk,0
-2.6494,logic_clk,1
-2.6494,GPIO11,0
-2.6493,logic_clk,0
-2.6492,logic_clk,1
-2.6492,GPIO11,1
-2.6491,logic_clk,0
-2.649,logic_clk,1
-2.649,GPIO11,0
-2.6489,logic_clk,0
-2.6488,logic_clk,1
-2.6488,GPIO11,1
-2.6487,logic_clk,0
-2.6486,logic_clk,1
-2.6486,GPIO11,0
-2.6485,logic_clk,0
-2.6484,logic_clk,1
-2.6484,GPIO11,1
-2.6483,logic_clk,0
-2.6482,logic_clk,1
-2.6482,GPIO11,0
-2.6481,logic_clk,0
-2.648,logic_clk,1
-2.648,GPIO11,1
-2.6479,logic_clk,0
-2.6478,logic_clk,1
-2.6478,GPIO11,0
-2.6477,logic_clk,0
-2.6476,logic_clk,1
-2.6476,GPIO11,1
-2.6475,logic_clk,0
-2.6474,logic_clk,1
-2.6474,GPIO11,0
-2.6473,logic_clk,0
-2.6472,logic_clk,1
-2.6472,GPIO11,1
-2.6471,logic_clk,0
-2.647,logic_clk,1
-2.647,GPIO11,0
-2.6469,logic_clk,0
-2.6468,logic_clk,1
-2.6468,GPIO11,1
-2.6467,logic_clk,0
-2.6466,logic_clk,1
-2.6466,GPIO11,0
-2.6465,logic_clk,0
-2.6464,logic_clk,1
-2.6464,GPIO11,1
-2.6463,logic_clk,0
-2.6462,logic_clk,1
-2.6462,GPIO11,0
-2.6461,logic_clk,0
-2.646,logic_clk,1
-2.646,GPIO11,1
-2.6459,logic_clk,0
-2.6458,logic_clk,1
-2.6458,GPIO11,0
-2.6457,logic_clk,0
-2.6456,logic_clk,1
-2.6456,GPIO11,1
-2.6455,logic_clk,0
-2.6454,logic_clk,1
-2.6454,GPIO11,0
-2.6453,logic_clk,0
-2.6452,logic_clk,1
-2.6452,GPIO11,1
-2.6451,logic_clk,0
-2.645,logic_clk,1
-2.645,GPIO11,0
-2.6449,logic_clk,0
-2.6448,logic_clk,1
-2.6448,GPIO11,1
-2.6447,logic_clk,0
-2.6446,logic_clk,1
-2.6446,GPIO11,0
-2.6445,logic_clk,0
-2.6444,logic_clk,1
-2.6444,GPIO11,1
-2.6443,logic_clk,0
-2.6442,logic_clk,1
-2.6442,GPIO11,0
-2.6441,logic_clk,0
-2.644,logic_clk,1
-2.644,GPIO11,1
-2.6439,logic_clk,0
-2.6438,logic_clk,1
-2.6438,GPIO11,0
-2.6437,logic_clk,0
-2.6436,logic_clk,1
-2.6436,GPIO11,1
-2.6435,logic_clk,0
-2.6434,logic_clk,1
-2.6434,GPIO11,0
-2.6433,logic_clk,0
-2.6432,logic_clk,1
-2.6432,GPIO11,1
-2.6431,logic_clk,0
-2.643,logic_clk,1
-2.643,GPIO11,0
-2.6429,logic_clk,0
-2.6428,logic_clk,1
-2.6428,GPIO11,1
-2.6427,logic_clk,0
-2.6426,logic_clk,1
-2.6426,GPIO11,0
-2.6425,logic_clk,0
-2.6424,logic_clk,1
-2.6424,GPIO11,1
-2.6423,logic_clk,0
-2.6422,logic_clk,1
-2.6422,GPIO11,0
-2.6421,logic_clk,0
-2.642,logic_clk,1
-2.642,GPIO11,1
-2.6419,logic_clk,0
-2.6418,logic_clk,1
-2.6418,GPIO11,0
-2.6417,logic_clk,0
-2.6416,logic_clk,1
-2.6416,GPIO11,1
-2.6415,logic_clk,0
-2.6414,logic_clk,1
-2.6414,GPIO11,0
-2.6413,logic_clk,0
-2.6412,logic_clk,1
-2.6412,GPIO11,1
-2.6411,logic_clk,0
-2.641,logic_clk,1
-2.641,GPIO11,0
-2.6409,logic_clk,0
-2.6408,logic_clk,1
-2.6408,GPIO11,1
-2.6407,logic_clk,0
-2.6406,logic_clk,1
-2.6406,GPIO11,0
-2.6405,logic_clk,0
-2.6404,logic_clk,1
-2.6404,GPIO11,1
-2.6403,logic_clk,0
-2.6402,logic_clk,1
-2.6402,GPIO11,0
-2.6401,logic_clk,0
-2.64,logic_clk,1
-2.64,GPIO11,1
-2.6399,logic_clk,0
-2.6398,logic_clk,1
-2.6398,GPIO11,0
-2.6397,logic_clk,0
-2.6396,logic_clk,1
-2.6396,GPIO11,1
-2.6395,logic_clk,0
-2.6394,logic_clk,1
-2.6394,GPIO11,0
-2.6393,logic_clk,0
-2.6392,logic_clk,1
-2.6392,GPIO11,1
-2.6391,logic_clk,0
-2.639,logic_clk,1
-2.639,GPIO11,0
-2.6389,logic_clk,0
-2.6388,logic_clk,1
-2.6388,GPIO11,1
-2.6387,logic_clk,0
-2.6386,logic_clk,1
-2.6386,GPIO11,0
-2.6385,logic_clk,0
-2.6384,logic_clk,1
-2.6384,GPIO11,1
-2.6383,logic_clk,0
-2.6382,logic_clk,1
-2.6382,GPIO11,0
-2.6381,logic_clk,0
-2.638,logic_clk,1
-2.638,GPIO11,1
-2.6379,logic_clk,0
-2.6378,logic_clk,1
-2.6378,GPIO11,0
-2.6377,logic_clk,0
-2.6376,logic_clk,1
-2.6376,GPIO11,1
-2.6375,logic_clk,0
-2.6374,logic_clk,1
-2.6374,GPIO11,0
-2.6373,logic_clk,0
-2.6372,logic_clk,1
-2.6372,GPIO11,1
-2.6371,logic_clk,0
-2.637,logic_clk,1
-2.637,GPIO11,0
-2.6369,logic_clk,0
-2.6368,logic_clk,1
-2.6368,GPIO11,1
-2.6367,logic_clk,0
-2.6366,logic_clk,1
-2.6366,GPIO11,0
-2.63655,logic_clk,0
-2.63645,logic_clk,1
-2.63645,GPIO11,1
-2.63635,logic_clk,0
-2.63625,logic_clk,1
-2.63625,GPIO11,0
-2.63615,logic_clk,0
-2.63605,logic_clk,1
-2.63605,GPIO11,1
-2.63595,logic_clk,0
-2.63585,logic_clk,1
-2.63585,GPIO11,0
-2.63575,logic_clk,0
-2.63565,logic_clk,1
-2.63565,GPIO11,1
-2.63555,logic_clk,0
-2.63545,logic_clk,1
-2.63545,GPIO11,0
-2.63535,logic_clk,0
-2.63525,logic_clk,1
-2.63525,GPIO11,1
-2.63515,logic_clk,0
-2.63505,logic_clk,1
-2.63505,GPIO11,0
-2.63495,logic_clk,0
-2.63485,logic_clk,1
-2.63485,GPIO11,1
-2.63475,logic_clk,0
-2.63465,logic_clk,1
-2.63465,GPIO11,0
-2.63455,logic_clk,0
-2.63445,logic_clk,1
-2.63445,GPIO11,1
-2.63435,logic_clk,0
-2.63425,logic_clk,1
-2.63425,GPIO11,0
-2.63415,logic_clk,0
-2.63405,logic_clk,1
-2.63405,GPIO11,1
-2.63395,logic_clk,0
-2.63385,logic_clk,1
-2.63385,GPIO11,0
-2.63375,logic_clk,0
-2.63365,logic_clk,1
-2.63365,GPIO11,1
-2.63355,logic_clk,0
-2.63345,logic_clk,1
-2.63345,GPIO11,0
-2.63335,logic_clk,0
-2.63325,logic_clk,1
-2.63325,GPIO11,1
-2.63315,logic_clk,0
-2.63305,logic_clk,1
-2.63305,GPIO11,0
-2.63295,logic_clk,0
-2.63285,logic_clk,1
-2.63285,GPIO11,1
-2.63275,logic_clk,0
-2.63265,logic_clk,1
-2.63265,GPIO11,0
-2.63255,logic_clk,0
-2.63245,logic_clk,1
-2.63245,GPIO11,1
-2.63235,logic_clk,0
-2.63225,logic_clk,1
-2.63225,GPIO11,0
-2.63215,logic_clk,0
-2.63205,logic_clk,1
-2.63205,GPIO11,1
-2.63195,logic_clk,0
-2.63185,logic_clk,1
-2.63185,GPIO11,0
-2.63175,logic_clk,0
-2.63165,logic_clk,1
-2.63165,GPIO11,1
-2.63155,logic_clk,0
-2.63145,logic_clk,1
-2.63145,GPIO11,0
-2.63135,logic_clk,0
-2.63125,logic_clk,1
-2.63125,GPIO11,1
-2.63115,logic_clk,0
-2.63105,logic_clk,1
-2.63105,GPIO11,0
-2.63095,logic_clk,0
-2.63085,logic_clk,1
-2.63085,GPIO11,1
-2.63075,logic_clk,0
-2.63065,logic_clk,1
-2.63065,GPIO11,0
-2.63055,logic_clk,0
-2.63045,logic_clk,1
-2.63045,GPIO11,1
-2.63035,logic_clk,0
-2.63025,logic_clk,1
-2.63025,GPIO11,0
-2.63015,logic_clk,0
-2.63005,logic_clk,1
-2.63005,GPIO11,1
-2.62995,logic_clk,0
-2.62985,logic_clk,1
-2.62985,GPIO11,0
-2.62975,logic_clk,0
-2.62965,logic_clk,1
-2.62965,GPIO11,1
-2.62955,logic_clk,0
-2.62945,logic_clk,1
-2.62945,GPIO11,0
-2.62935,logic_clk,0
-2.62925,logic_clk,1
-2.62925,GPIO11,1
-2.62915,logic_clk,0
-2.62905,logic_clk,1
-2.62905,GPIO11,0
-2.62895,logic_clk,0
-2.62885,logic_clk,1
-2.62885,GPIO11,1
-2.62875,logic_clk,0
-2.62865,logic_clk,1
-2.62865,GPIO11,0
-2.62855,logic_clk,0
-2.62845,logic_clk,1
-2.62845,GPIO11,1
-2.62835,logic_clk,0
-2.62825,logic_clk,1
-2.62825,GPIO11,0
-2.62815,logic_clk,0
-2.62805,logic_clk,1
-2.62805,GPIO11,1
-2.62795,logic_clk,0
-2.62785,logic_clk,1
-2.62785,GPIO11,0
-2.62775,logic_clk,0
-2.62765,logic_clk,1
-2.62765,GPIO11,1
-2.62755,logic_clk,0
-2.62745,logic_clk,1
-2.62745,GPIO11,0
-2.62735,logic_clk,0
-2.62725,logic_clk,1
-2.62725,GPIO11,1
-2.62715,logic_clk,0
-2.62705,logic_clk,1
-2.62705,GPIO11,0
-2.62695,logic_clk,0
-2.62685,logic_clk,1
-2.62685,GPIO11,1
-2.62675,logic_clk,0
-2.62665,logic_clk,1
-2.62665,GPIO11,0
-2.62655,logic_clk,0
-2.62645,logic_clk,1
-2.62645,GPIO11,1
-2.62635,logic_clk,0
-2.62625,logic_clk,1
-2.62625,GPIO11,0
-2.62615,logic_clk,0
-2.62605,logic_clk,1
-2.62605,GPIO11,1
-2.62595,logic_clk,0
-2.62585,logic_clk,1
-2.62585,GPIO11,0
-2.62575,logic_clk,0
-2.62565,logic_clk,1
-2.62565,GPIO11,1
-2.62555,logic_clk,0
-2.62545,logic_clk,1
-2.62545,GPIO11,0
-2.62535,logic_clk,0
-2.62525,logic_clk,1
-2.62525,GPIO11,1
-2.62515,logic_clk,0
-2.62505,logic_clk,1
-2.62505,GPIO11,0
-2.62495,logic_clk,0
-2.62485,logic_clk,1
-2.62485,GPIO11,1
-2.62475,logic_clk,0
-2.62465,logic_clk,1
-2.62465,GPIO11,0
-2.62455,logic_clk,0
-2.62445,logic_clk,1
-2.62445,GPIO11,1
-2.62435,logic_clk,0
-2.62425,logic_clk,1
-2.62425,GPIO11,0
-2.62415,logic_clk,0
-2.62405,logic_clk,1
-2.62405,GPIO11,1
-2.62395,logic_clk,0
-2.62385,logic_clk,1
-2.62385,GPIO11,0
-2.62375,logic_clk,0
-2.62365,logic_clk,1
-2.62365,GPIO11,1
-2.62355,logic_clk,0
-2.62345,logic_clk,1
-2.62345,GPIO11,0
-2.62335,logic_clk,0
-2.62325,logic_clk,1
-2.62325,GPIO11,1
-2.62315,logic_clk,0
-2.62305,logic_clk,1
-2.62305,GPIO11,0
-2.62295,logic_clk,0
-2.62285,logic_clk,1
-2.62285,GPIO11,1
-2.62275,logic_clk,0
-2.62265,logic_clk,1
-2.62265,GPIO11,0
-2.62255,logic_clk,0
-2.62245,logic_clk,1
-2.62245,GPIO11,1
-2.62235,logic_clk,0
-2.62225,logic_clk,1
-2.62225,GPIO11,0
-2.62215,logic_clk,0
-2.62205,logic_clk,1
-2.62205,GPIO11,1
-2.62195,logic_clk,0
-2.62185,logic_clk,1
-2.62185,GPIO11,0
-2.62175,logic_clk,0
-2.62165,logic_clk,1
-2.62165,GPIO11,1
-2.62155,logic_clk,0
-2.62145,logic_clk,1
-2.62145,GPIO11,0
-2.62135,logic_clk,0
-2.62125,logic_clk,1
-2.62125,GPIO11,1
-2.62115,logic_clk,0
-2.62105,logic_clk,1
-2.62105,GPIO11,0
-2.62095,logic_clk,0
-2.62085,logic_clk,1
-2.62085,GPIO11,1
-2.62075,logic_clk,0
-2.62065,logic_clk,1
-2.62065,GPIO11,0
-2.62055,logic_clk,0
-2.62045,logic_clk,1
-2.62045,GPIO11,1
-2.62035,logic_clk,0
-2.62025,logic_clk,1
-2.62025,GPIO11,0
-2.62015,logic_clk,0
-2.62005,logic_clk,1
-2.62005,GPIO11,1
-2.61995,logic_clk,0
-2.61985,logic_clk,1
-2.61985,GPIO11,0
-2.61975,logic_clk,0
-2.61965,logic_clk,1
-2.61965,GPIO11,1
-2.61955,logic_clk,0
-2.61945,logic_clk,1
-2.61945,GPIO11,0
-2.61935,logic_clk,0
-2.61925,logic_clk,1
-2.61925,GPIO11,1
-2.61915,logic_clk,0
-2.61905,logic_clk,1
-2.61905,GPIO11,0
-2.61895,logic_clk,0
-2.61885,logic_clk,1
-2.61885,GPIO11,1
-2.61875,logic_clk,0
-2.61865,logic_clk,1
-2.61865,GPIO11,0
-2.61855,logic_clk,0
-2.61845,logic_clk,1
-2.61845,GPIO11,1
-2.61835,logic_clk,0
-2.6183,logic_clk,1
-2.6183,GPIO11,0
-2.6182,logic_clk,0
-2.6181,logic_clk,1
-2.6181,GPIO11,1
-2.618,logic_clk,0
-2.6179,logic_clk,1
-2.6179,GPIO11,0
-2.6178,logic_clk,0
-2.6177,logic_clk,1
-2.6177,GPIO11,1
-2.6176,logic_clk,0
-2.6175,logic_clk,1
-2.6175,GPIO11,0
-2.6174,logic_clk,0
-2.6173,logic_clk,1
-2.6173,GPIO11,1
-2.6172,logic_clk,0
-2.6171,logic_clk,1
-2.6171,GPIO11,0
-2.617,logic_clk,0
-2.6169,logic_clk,1
-2.6169,GPIO11,1
-2.6168,logic_clk,0
-2.6167,logic_clk,1
-2.6167,GPIO11,0
-2.6166,logic_clk,0
-2.6165,logic_clk,1
-2.6165,GPIO11,1
-2.6164,logic_clk,0
-2.6163,logic_clk,1
-2.6163,GPIO11,0
-2.6162,logic_clk,0
-2.6161,logic_clk,1
